Doc_ID,Line_Length,Line_Words,Number_of_Lines,Inline_space_tab,Indent_space_tab,number_of_spaces,number_of_underscores,identifiers_with_underscore,Number_of_Identifiers,Number_of_keywords,Programmer
Doc_203,"(LL_33, 1), (LL_21, 1), (LL_22, 1), (LL_1, 1), (LL_10, 16), (LL_18, 1), (LL_6, 1), (LL_15, 1), (LL_11, 1), (LL_9, 1), (LL_13, 1)","(LW_5, 19), (LW_3, 1), (LW_2, 2), (LW_0, 1), (LW_7, 1), (LW_1, 3)",27,"(IS_2, 1), (IS_1, 3), (IS_7, 1), (IS_4, 16), (IS_0, 3), (IS_6, 1), (IS_5, 1)","(IN_0, 26)",87,5,"(UDP_Majority_4, 2), (default_nettype, 1)","(timescale, 1), (1ns, 1), (100ps, 1), (default_nettype, 1), (none, 1), (z, 3), (a, 3), (b, 3), (c, 3), (d, 3), (0, 43), (1, 37)","(primitive, 1), (output, 1), (input, 1), (table, 1), (endtable, 1), (endprimitive, 1)",Prog_15
Doc_204,"(LL_33, 1), (LL_43, 1), (LL_10, 1), (LL_18, 1), (LL_6, 1), (LL_15, 1), (LL_17, 16), (LL_9, 1), (LL_13, 1)","(LW_5, 19), (LW_7, 1), (LW_2, 1), (LW_1, 3)",24,"(IS_2, 1), (IS_7, 1), (IS_1, 1), (IS_4, 1), (IS_0, 3), (IS_6, 1), (IS_5, 16)","(IN_0, 8), (IN_4, 16)",164,4,"(UDP_Majority_4, 2)","(z, 3), (a, 3), (b, 3), (c, 3), (d, 3), (0, 43), (1, 37)","(primitive, 1), (output, 1), (input, 1), (table, 1), (endtable, 1), (endprimitive, 1)",Prog_15
Doc_205,"(LL_27, 1), (LL_49, 2), (LL_18, 1), (LL_14, 2), (LL_23, 1), (LL_1, 1), (LL_10, 1)","(LW_5, 2), (LW_7, 1), (LW_2, 2), (LW_4, 1), (LW_8, 1), (LW_0, 1), (LW_1, 1)",9,"(IS_2, 2), (IS_6, 1), (IS_3, 1), (IS_1, 2), (IS_8, 1), (IS_0, 1)","(IN_0, 8)",23,2,"(sum_diff, 2)","(sum_diff, 2), (carry, 3), (A, 4), (B, 4), (select, 3), (3, 2), (0, 2)","(module, 1), (input, 2), (output, 2), (assign, 2), (endmodule, 1)",Prog_15
Doc_206,"(LL_27, 1), (LL_49, 1), (LL_18, 1), (LL_14, 2), (LL_23, 1), (LL_47, 1), (LL_1, 1), (LL_10, 1)","(LW_5, 2), (LW_7, 1), (LW_2, 2), (LW_4, 1), (LW_8, 1), (LW_0, 1), (LW_1, 1)",9,"(IS_2, 2), (IS_6, 1), (IS_3, 1), (IS_1, 2), (IS_8, 1), (IS_0, 1)","(IN_0, 8)",23,3,"(sum_diff, 3)","(sum_diff, 2), (carry, 3), (A, 4), (B, 4), (select, 3), (3, 2), (0, 2)","(module, 1), (input, 2), (output, 2), (assign, 2), (endmodule, 1)",Prog_15
Doc_207,"(LL_26, 2), (LL_20, 1), (LL_22, 1), (LL_1, 1), (LL_19, 3), (LL_8, 1), (LL_15, 1), (LL_21, 3), (LL_6, 1), (LL_10, 1)","(LW_5, 4), (LW_0, 1), (LW_4, 3), (LW_1, 3), (LW_3, 4)",15,"(IS_2, 5), (IS_4, 1), (IS_3, 5), (IS_0, 3)","(IN_0, 3), (IN_2, 5), (IN_4, 3), (IN_6, 3)",69,0,0,"(A, 6), (B, 6), (Y, 5), (3, 1), (0, 2), (reg, 1), (5, 1), (6, 3), (b100011, 1), (b011010, 1), (b010101, 1)","(module, 1), (input, 1), (output, 1), (always, 1), (or, 1), (begin, 1), (if, 3), (else, 2), (end, 1), (endmodule, 1)",Prog_15
Doc_208,"(LL_28, 2), (LL_36, 1), (LL_19, 2), (LL_37, 1), (LL_1, 1), (LL_26, 1), (LL_25, 2), (LL_23, 3), (LL_21, 1), (LL_24, 1), (LL_10, 1)","(LW_5, 6), (LW_7, 1), (LW_3, 1), (LW_4, 2), (LW_8, 1), (LW_0, 1), (LW_6, 3), (LW_1, 1)",16,"(IS_2, 2), (IS_6, 1), (IS_3, 2), (IS_7, 1), (IS_5, 3), (IS_4, 5), (IS_0, 1)","(IN_0, 3), (IN_4, 12)",106,2,"(Circuit_1, 2)","(A, 6), (B, 6), (C, 6), (F1, 3), (F2, 4), (w1, 3), (w2, 3), (w3, 3), (w4, 3), (w5, 3), (w6, 3), (w7, 3), (G1, 1), (G2, 1), (G3, 1), (G4, 1), (G5, 1), (G6, 1), (G7, 1), (G8, 1), (G9, 1)","(module, 1), (output, 1), (input, 1), (wire, 1), (and, 5), (or, 3), (not, 1), (endmodule, 1)",Prog_16
Doc_209,"(LL_28, 1), (LL_52, 1), (LL_48, 1), (LL_75, 1), (LL_56, 1), (LL_10, 1)","(LW_5, 1), (LW_9, 1), (LW_7, 1), (LW_11, 1), (LW_8, 1), (LW_1, 1)",6,"(IS_2, 1), (IS_8, 1), (IS_11, 1), (IS_19, 1), (IS_13, 1), (IS_0, 1)","(IN_0, 3), (IN_4, 3)",65,8,"(Circuit_2, 2), (Out_1, 2), (Out_2, 2), (Out_3, 2)","(Out_1, 2), (Out_2, 2), (Out_3, 2), (A, 4), (B, 6), (C, 8), (D, 6)","(module, 1), (assign, 3), (endmodule, 1)",Prog_16
Doc_210,"(LL_28, 1), (LL_52, 1), (LL_32, 1), (LL_22, 1), (LL_6, 1), (LL_48, 1), (LL_75, 1), (LL_56, 1), (LL_10, 1)","(LW_5, 2), (LW_9, 1), (LW_4, 1), (LW_0, 1), (LW_7, 1), (LW_11, 1), (LW_8, 1), (LW_1, 1)",9,"(IS_2, 1), (IS_8, 1), (IS_3, 1), (IS_4, 1), (IS_11, 1), (IS_19, 1), (IS_13, 1), (IS_0, 1)","(IN_0, 3), (IN_4, 5)",85,11,"(Circuit_2, 2), (Out_1, 3), (Out_2, 3), (Out_3, 3)","(Out_1, 3), (Out_2, 3), (Out_3, 3), (A, 5), (B, 7), (C, 9), (D, 7)","(module, 1), (output, 1), (input, 1), (assign, 3), (endmodule, 1)",Prog_16
Doc_211,"(LL_33, 1), (LL_42, 1), (LL_14, 1), (LL_22, 1), (LL_1, 1), (LL_10, 1), (LL_20, 6), (LL_13, 2)","(LW_5, 8), (LW_7, 1), (LW_2, 1), (LW_0, 1), (LW_1, 3)",14,"(IS_2, 1), (IS_6, 1), (IS_1, 1), (IS_4, 1), (IS_0, 3), (IS_5, 6)","(IN_0, 3), (IN_4, 4), (IN_8, 6)",107,4,"(UDP_Majority_4, 2)","(z, 3), (a, 3), (b, 3), (c, 3), (d, 3), (0, 4), (1, 21)","(primitive, 1), (output, 1), (input, 1), (table, 1), (endtable, 1), (endprimitive, 1)",Prog_16
Doc_212,"(LL_33, 1), (LL_42, 1), (LL_14, 1), (LL_22, 1), (LL_1, 1), (LL_10, 1), (LL_30, 6), (LL_13, 2)","(LW_5, 8), (LW_7, 1), (LW_2, 1), (LW_0, 1), (LW_1, 3)",14,"(IS_2, 1), (IS_6, 1), (IS_1, 1), (IS_4, 1), (IS_0, 3), (IS_15, 6)","(IN_0, 3), (IN_4, 4), (IN_8, 6)",167,4,"(UDP_Majority_4, 2)","(z, 3), (a, 3), (b, 3), (c, 3), (d, 3), (0, 4), (1, 21)","(primitive, 1), (output, 1), (input, 1), (table, 1), (endtable, 1), (endprimitive, 1)",Prog_16
Doc_213,"(LL_33, 1), (LL_42, 1), (LL_14, 1), (LL_22, 1), (LL_1, 1), (LL_10, 1), (LL_30, 1), (LL_31, 5), (LL_13, 2)","(LW_5, 8), (LW_7, 1), (LW_2, 1), (LW_0, 1), (LW_1, 3)",14,"(IS_2, 1), (IS_6, 1), (IS_1, 1), (IS_4, 1), (IS_0, 3), (IS_15, 6)","(IN_0, 3), (IN_4, 4), (IN_8, 6)",167,4,"(UDP_Majority_4, 2)","(z, 3), (a, 3), (b, 3), (c, 3), (d, 3), (0, 4), (1, 21)","(primitive, 1), (output, 1), (input, 1), (table, 1), (endtable, 1), (endprimitive, 1)",Prog_16
Doc_214,"(LL_33, 1), (LL_42, 1), (LL_14, 1), (LL_22, 1), (LL_1, 2), (LL_10, 1), (LL_30, 1), (LL_31, 16), (LL_13, 2)","(LW_5, 19), (LW_7, 1), (LW_2, 1), (LW_0, 2), (LW_1, 3)",26,"(IS_2, 1), (IS_6, 1), (IS_1, 1), (IS_4, 1), (IS_0, 3), (IS_15, 17)","(IN_0, 3), (IN_4, 4), (IN_8, 17)",420,4,"(UDP_Majority_4, 2)","(z, 3), (a, 3), (b, 3), (c, 3), (d, 3), (0, 43), (1, 37)","(primitive, 1), (output, 1), (input, 1), (table, 1), (endtable, 1), (endprimitive, 1)",Prog_16
Doc_215,"(LL_33, 1), (LL_41, 1), (LL_14, 1), (LL_22, 1), (LL_1, 2), (LL_10, 1), (LL_31, 17), (LL_13, 2)","(LW_5, 19), (LW_7, 1), (LW_2, 1), (LW_0, 2), (LW_1, 3)",26,"(IS_2, 1), (IS_5, 1), (IS_1, 1), (IS_4, 1), (IS_0, 3), (IS_15, 17)","(IN_0, 3), (IN_4, 4), (IN_8, 17)",419,4,"(UDP_Majority_4, 2)","(z, 3), (a, 3), (b, 3), (c, 3), (d, 3), (0, 43), (1, 37)","(primitive, 1), (output, 1), (input, 1), (table, 1), (endtable, 1), (endprimitive, 1)",Prog_16
Doc_216,"(LL_33, 1), (LL_41, 1), (LL_14, 1), (LL_22, 1), (LL_1, 2), (LL_10, 1), (LL_31, 16), (LL_13, 2)","(LW_5, 18), (LW_7, 1), (LW_2, 1), (LW_0, 2), (LW_1, 3)",25,"(IS_2, 1), (IS_5, 1), (IS_1, 1), (IS_4, 1), (IS_0, 3), (IS_15, 16)","(IN_0, 3), (IN_4, 4), (IN_8, 16)",396,4,"(UDP_Majority_4, 2)","(z, 2), (a, 2), (b, 2), (c, 2), (d, 2), (0, 43), (1, 37)","(primitive, 1), (output, 1), (input, 1), (table, 1), (endtable, 1), (endprimitive, 1)",Prog_16
Doc_217,"(LL_27, 1), (LL_49, 1), (LL_33, 1), (LL_34, 1), (LL_1, 1), (LL_55, 1)","(LW_5, 2), (LW_7, 1), (LW_8, 2), (LW_0, 1)",6,"(IS_2, 2), (IS_6, 1), (IS_3, 1), (IS_10, 1)","(IN_0, 2), (IN_4, 3)",35,3,"(sum_diff, 3)","(sum_diff, 3), (carry, 3), (A, 4), (B, 4), (select, 3), (3, 3), (0, 3)","(module, 1), (output, 1), (input, 1), (assign, 1)",Prog_16
Doc_218,"(LL_27, 1), (LL_49, 1), (LL_33, 1), (LL_34, 1), (LL_1, 1), (LL_55, 1), (LL_10, 1)","(LW_5, 2), (LW_7, 1), (LW_8, 2), (LW_0, 1), (LW_1, 1)",7,"(IS_2, 2), (IS_6, 1), (IS_3, 1), (IS_10, 1), (IS_0, 1)","(IN_0, 3), (IN_4, 3)",35,3,"(sum_diff, 3)","(sum_diff, 3), (carry, 3), (A, 4), (B, 4), (select, 3), (3, 3), (0, 3)","(module, 1), (output, 1), (input, 1), (assign, 1), (endmodule, 1)",Prog_16
Doc_219,"(LL_27, 1), (LL_49, 1), (LL_34, 1), (LL_36, 1), (LL_1, 1), (LL_55, 1), (LL_10, 1)","(LW_5, 2), (LW_7, 1), (LW_8, 2), (LW_0, 1), (LW_1, 1)",7,"(IS_2, 1), (IS_6, 1), (IS_3, 1), (IS_5, 1), (IS_10, 1), (IS_0, 1)","(IN_0, 3), (IN_4, 3)",38,3,"(sum_diff, 3)","(sum_diff, 3), (carry, 3), (A, 4), (B, 4), (select, 3), (3, 3), (0, 3)","(module, 1), (output, 1), (input, 1), (assign, 1), (endmodule, 1)",Prog_16
Doc_220,"(LL_27, 1), (LL_18, 1), (LL_34, 1), (LL_35, 1), (LL_7, 1), (LL_1, 1), (LL_55, 1), (LL_10, 1)","(LW_5, 2), (LW_2, 1), (LW_8, 2), (LW_0, 2), (LW_1, 1)",8,"(IS_2, 2), (IS_3, 1), (IS_5, 1), (IS_10, 1), (IS_0, 2)","(IN_0, 3), (IN_4, 4)",38,2,"(sum_diff, 2)","(3, 3), (0, 3), (sum_diff, 2), (carry, 2), (A, 3), (B, 3), (select, 2)","(module, 1), (output, 1), (input, 1), (assign, 1), (endmodule, 1)",Prog_16
Doc_221,"(LL_27, 1), (LL_18, 1), (LL_34, 1), (LL_35, 1), (LL_7, 1), (LL_1, 1), (LL_53, 1), (LL_10, 1)","(LW_5, 2), (LW_2, 1), (LW_8, 2), (LW_0, 2), (LW_1, 1)",8,"(IS_2, 2), (IS_3, 1), (IS_5, 1), (IS_10, 1), (IS_0, 2)","(IN_0, 3), (IN_4, 4)",38,2,"(sum_diff, 2)","(3, 3), (0, 3), (sum_diff, 2), (carry, 2), (A, 3), (B, 3), (select, 2)","(module, 1), (output, 1), (input, 1), (assign, 1), (endmodule, 1)",Prog_16
Doc_222,"(LL_27, 1), (LL_18, 1), (LL_34, 1), (LL_36, 1), (LL_16, 1), (LL_7, 1), (LL_1, 1), (LL_23, 2), (LL_47, 1), (LL_10, 1)","(LW_5, 2), (LW_2, 1), (LW_8, 1), (LW_3, 1), (LW_0, 2), (LW_4, 2), (LW_6, 1), (LW_1, 1)",11,"(IS_2, 3), (IS_3, 1), (IS_5, 3), (IS_0, 2), (IS_6, 1)","(IN_0, 3), (IN_4, 7)",58,2,"(sum_diff, 2)","(3, 3), (0, 3), (sum_diff, 2), (carry, 2), (A, 3), (B, 3), (select, 2), (w1, 3), (w2, 3)","(module, 1), (output, 1), (input, 1), (assign, 1), (endmodule, 1)",Prog_16
Doc_223,"(LL_28, 1), (LL_36, 1), (LL_16, 3), (LL_20, 1), (LL_19, 3), (LL_18, 4), (LL_22, 1), (LL_17, 1), (LL_10, 1), (LL_1, 1)","(LW_5, 7), (LW_7, 1), (LW_3, 1), (LW_4, 3), (LW_6, 3), (LW_1, 1), (LW_0, 1)",17,"(IS_2, 9), (IS_6, 1), (IS_3, 1), (IS_1, 4), (IS_0, 1)","(IN_0, 3), (IN_1, 13)",44,2,"(Circuit_1, 2)","(A, 6), (B, 6), (C, 6), (F1, 3), (F2, 4), (T1, 3), (T2, 3), (T3, 3), (G1, 1), (G2, 1), (w1, 3), (w2, 3), (w3, 3), (w4, 3), (G3, 1), (G5, 1), (G6, 1), (G4, 1), (G7, 1), (G8, 1), (G9, 1)","(module, 1), (output, 1), (input, 1), (wire, 2), (and, 5), (or, 3), (not, 1),  (endmodule, 1)",Prog_17
Doc_224,"(LL_28, 1), (LL_51, 1), (LL_29, 1), (LL_19, 1), (LL_1, 3), (LL_38, 1), (LL_56, 1), (LL_40, 1), (LL_10, 1)","(LW_5, 2), (LW_9, 1), (LW_4, 1), (LW_0, 3), (LW_7, 1), (LW_11, 1), (LW_8, 1), (LW_1, 1)",11,"(IS_2, 1), (IS_8, 1), (IS_3, 1), (IS_4, 1), (IS_7, 1), (IS_12, 1), (IS_9, 1), (IS_0, 1)","(IN_0, 6), (IN_1, 2)",47,11,"(Circuit_2, 2), (Out_1, 3), (Out_2, 3), (Out_3, 3)","(Out_1, 3), (Out_2, 3), (Out_3, 3), (A, 5), (B, 7), (C, 9), (D, 7)","(module, 1), (output, 1), (input, 1), (assign, 3), (endmodule, 1)",Prog_17
Doc_225,"(LL_28, 1), (LL_53, 1), (LL_29, 1), (LL_19, 1), (LL_1, 3), (LL_38, 1), (LL_56, 1), (LL_40, 1), (LL_10, 1)","(LW_5, 2), (LW_10, 1), (LW_4, 1), (LW_0, 3), (LW_7, 1), (LW_11, 1), (LW_8, 1), (LW_1, 1)",11,"(IS_2, 1), (IS_8, 1), (IS_3, 1), (IS_4, 1), (IS_7, 1), (IS_12, 1), (IS_9, 1), (IS_0, 1)","(IN_0, 6), (IN_1, 2)",47,11,"(Circuit_2, 2), (Out_1, 3), (Out_2, 3), (Out_3, 3)","(Out_1, 3), (Out_2, 3), (Out_3, 3), (A, 5), (B, 7), (C, 9), (D, 7)","(module, 1), (output, 1), (input, 1), (assign, 3), (endmodule, 1)",Prog_17
Doc_226,"(LL_28, 1), (LL_54, 1), (LL_29, 1), (LL_19, 1), (LL_1, 3), (LL_38, 1), (LL_56, 1), (LL_40, 1), (LL_10, 1)","(LW_5, 2), (LW_10, 1), (LW_4, 1), (LW_0, 3), (LW_7, 1), (LW_11, 1), (LW_8, 1), (LW_1, 1)",11,"(IS_2, 1), (IS_8, 1), (IS_3, 1), (IS_4, 1), (IS_7, 1), (IS_12, 1), (IS_9, 1), (IS_0, 1)","(IN_0, 6), (IN_1, 2)",47,11,"(Circuit_2, 2), (Out_1, 3), (Out_2, 3), (Out_3, 3)","(Out_1, 3), (Out_2, 3), (Out_3, 3), (A, 5), (B, 7), (C, 9), (D, 7)","(module, 1), (output, 1), (input, 1), (assign, 3), (endmodule, 1)",Prog_17
Doc_227,"(LL_28, 1), (LL_52, 1), (LL_29, 1), (LL_19, 1), (LL_1, 3), (LL_38, 1), (LL_56, 1), (LL_40, 1), (LL_10, 1)","(LW_5, 2), (LW_9, 1), (LW_4, 1), (LW_0, 3), (LW_7, 1), (LW_11, 1), (LW_8, 1), (LW_1, 1)",11,"(IS_2, 1), (IS_8, 1), (IS_3, 1), (IS_4, 1), (IS_7, 1), (IS_12, 1), (IS_9, 1), (IS_0, 1)","(IN_0, 6), (IN_1, 2)",47,11,"(Circuit_2, 2), (Out_1, 3), (Out_2, 3), (Out_3, 3)","(Out_1, 3), (Out_2, 3), (Out_3, 3), (A, 5), (B, 7), (C, 9), (D, 7)","(module, 1), (output, 1), (input, 1), (assign, 3), (endmodule, 1)",Prog_17
Doc_228,"(LL_28, 1), (LL_52, 1), (LL_29, 1), (LL_19, 1), (LL_1, 3), (LL_42, 1), (LL_67, 1), (LL_44, 1), (LL_10, 1)","(LW_5, 2), (LW_9, 1), (LW_4, 1), (LW_0, 3), (LW_7, 1), (LW_11, 1), (LW_8, 1), (LW_1, 1)",11,"(IS_2, 1), (IS_8, 1), (IS_3, 1), (IS_4, 1), (IS_11, 1), (IS_20, 1), (IS_13, 1), (IS_0, 1)","(IN_0, 6), (IN_1, 2)",63,11,"(Circuit_2, 2), (Out_1, 3), (Out_2, 3), (Out_3, 3)","(Out_1, 3), (Out_2, 3), (Out_3, 3), (A, 5), (B, 7), (C, 9), (D, 7)","(module, 1), (output, 1), (input, 1), (assign, 3), (endmodule, 1)",Prog_17
Doc_229,"(LL_28, 1), (LL_52, 1), (LL_29, 1), (LL_19, 1), (LL_1, 3), (LL_44, 1), (LL_70, 1), (LL_46, 1), (LL_10, 1)","(LW_5, 2), (LW_9, 1), (LW_4, 1), (LW_0, 3), (LW_7, 1), (LW_11, 1), (LW_8, 1), (LW_1, 1)",11,"(IS_2, 1), (IS_8, 1), (IS_3, 1), (IS_4, 1), (IS_11, 1), (IS_20, 1), (IS_13, 1), (IS_0, 1)","(IN_0, 6), (IN_1, 2)",63,11,"(Circuit_2, 2), (Out_1, 3), (Out_2, 3), (Out_3, 3)","(Out_1, 3), (Out_2, 3), (Out_3, 3), (A, 5), (B, 7), (C, 9), (D, 7)","(module, 1), (output, 1), (input, 1), (assign, 3), (endmodule, 1)",Prog_17
Doc_230,"(LL_33, 1), (LL_36, 1), (LL_12, 1), (LL_15, 1), (LL_1, 1), (LL_13, 2), (LL_14, 15), (LL_11, 1)","(LW_5, 17), (LW_7, 1), (LW_2, 1), (LW_4, 1), (LW_0, 1), (LW_1, 3)",24,"(IS_2, 1), (IS_1, 3), (IS_0, 19), (IT_0, 7), (IT_5, 16)","(IN_0, 3), (IN_2, 4), (IN_1, 16)",109,4,"(UDP_Majority_4, 2)","(z, 2), (a, 2), (b, 2), (c, 2), (d, 1), (A, 1), (B, 1), (C, 1), (D, 1), (Z, 1), (0, 40), (1, 35)","(primitive, 1), (output, 1), (input, 1), (table, 1), (endtable, 1), (endprimitive, 1)",Prog_17
Doc_231,"(LL_33, 1), (LL_36, 1), (LL_12, 1), (LL_15, 1), (LL_1, 2), (LL_8, 1), (LL_13, 2), (LL_14, 15), (LL_11, 1)","(LW_5, 17), (LW_7, 1), (LW_2, 1), (LW_4, 1), (LW_0, 2), (LW_1, 3)",25,"(IS_2, 1), (IS_1, 3), (IS_0, 19), (IT_0, 7), (IT_5, 16)","(IN_0, 3), (IN_2, 4), (IN_1, 16)",109,4,"(UDP_Majority_4, 2)","(z, 3), (a, 3), (b, 3), (c, 3), (d, 2), (0, 40), (1, 35)","(primitive, 1), (output, 1), (input, 1), (table, 1), (endtable, 1), (endprimitive, 1)",Prog_17
Doc_232,"(LL_33, 1), (LL_38, 1), (LL_12, 1), (LL_15, 1), (LL_1, 2), (LL_8, 1), (LL_13, 2), (LL_14, 15), (LL_11, 1)","(LW_5, 17), (LW_7, 1), (LW_2, 1), (LW_4, 1), (LW_0, 2), (LW_1, 3)",25,"(IS_2, 2), (IS_1, 2), (IS_0, 19), (IT_0, 7), (IT_5, 16)","(IN_0, 3), (IN_2, 4), (IN_1, 16)",110,4,"(UDP_Majority_4, 2)","(z, 3), (a, 3), (b, 3), (c, 3), (d, 2), (0, 40), (1, 35)","(primitive, 1), (output, 1), (input, 1), (table, 1), (endtable, 1), (endprimitive, 1)",Prog_17
Doc_233,"(LL_33, 1), (LL_38, 1), (LL_13, 2), (LL_18, 1), (LL_2, 2), (LL_9, 1), (LL_14, 1), (LL_15, 15), (LL_12, 1)","(LW_5, 18), (LW_7, 1), (LW_2, 1), (LW_0, 2), (LW_1, 3)",25,"(IS_2, 2), (IS_1, 2), (IS_0, 19), (IT_0, 7), (IT_5, 16)","(IN_0, 3), (IN_3, 4), (IN_2, 16)",132,4,"(UDP_Majority_4, 2)","(z, 3), (a, 3), (b, 3), (c, 3), (d, 3), (0, 40), (1, 35)","(primitive, 1), (output, 1), (input, 1), (table, 1), (endtable, 1), (endprimitive, 1)",Prog_17
Doc_234,"(LL_33, 1), (LL_38, 1), (LL_13, 2), (LL_18, 1), (LL_2, 2), (LL_9, 1), (LL_16, 1), (LL_15, 15), (LL_12, 1)","(LW_5, 18), (LW_7, 1), (LW_2, 1), (LW_0, 2), (LW_1, 3)",25,"(IS_2, 2), (IS_1, 2), (IS_0, 19), (IT_0, 7), (IT_5, 16)","(IN_0, 3), (IN_3, 4), (IN_2, 16)",132,4,"(UDP_Majority_4, 2)","(z, 3), (a, 3), (b, 3), (c, 3), (d, 3), (0, 40), (1, 35)","(primitive, 1), (output, 1), (input, 1), (table, 1), (endtable, 1), (endprimitive, 1)",Prog_17
Doc_235,"(LL_33, 1), (LL_38, 1), (LL_13, 1), (LL_18, 1), (LL_2, 2), (LL_9, 1), (LL_16, 1), (LL_15, 15), (LL_25, 1), (LL_12, 1), (LL_14, 1)","(LW_5, 19), (LW_7, 1), (LW_2, 1), (LW_0, 2), (LW_1, 3)",26,"(IS_2, 2), (IS_1, 2), (IS_0, 19), (IS_15, 1), (IT_0, 8), (IT_5, 16)","(IN_0, 3), (IN_3, 4), (IN_2, 17)",150,4,"(UDP_Majority_4, 2)","(z, 3), (a, 3), (b, 3), (c, 3), (d, 3), (0, 43), (1, 37)","(primitive, 1), (output, 1), (input, 1), (table, 1), (endtable, 1), (endprimitive, 1)",Prog_17
Doc_236,"(LL_27, 1), (LL_49, 1), (LL_1, 4), (LL_23, 1), (LL_14, 2), (LL_18, 1), (LL_51, 1), (LL_10, 1)","(LW_5, 2), (LW_7, 1), (LW_0, 4), (LW_4, 1), (LW_2, 2), (LW_8, 1), (LW_1, 1)",12,"(IS_2, 2), (IS_6, 1), (IS_1, 2), (IS_3, 1), (IS_12, 1), (IS_0, 1)","(IN_0, 2), (IN_3, 4), (IN_2, 17), (IN_1, 1)",27,3,"(sum_diff, 3)","(sum_diff, 3), (carry, 3), (A, 4), (B, 4), (select, 3), (3, 2), (0, 2)","(module, 1), (output, 2), (input, 2), (assign, 1), (endmodule, 1)",Prog_17
Doc_237,"(LL_31, 1), (LL_61, 1), (LL_21, 2), (LL_17, 1), (LL_19, 2), (LL_1, 3), (LL_14, 2), (LL_22, 1), (LL_26, 1), (LL_13, 2), (LL_6, 1), (LL_34, 1), (LL_13, 1), (LL_7, 1), (LL_5, 1), (LL_4, 1), (LL_10, 1)","(LW_5, 2), (LW_7, 1), (LW_0, 4), (LW_4, 1), (LW_2, 2), (LW_8, 1), (LW_1, 1)",22,"(IS_2, 6), (IS_6, 2), (IS_1, 2), (IS_3, 3), (IS_0, 5), (IS_4, 1)","(IN_0, 8)",49,7,"(BCD_Adder, 1), (Carry_out, 3), (Carry_in, 3)","(BCD_Adder, 1), (Sum, 3), (Carry_out, 3), (Addend, 3), (Augend, 3), (Carry_in, 3), (3, 4), (0, 5), (reg, 1), (4, 2), (d3, 7), (9, 1), (6, 1)","(module, 1), (input, 3), (output, 2), (assign, 2), (always, 1), (begin, 2), (if, 1), (end, 2), (endmodule, 1)",Prog_17
Doc_238,"(LL_28, 1), (LL_21, 1), (LL_22, 1), (LL_1, 2), (LL_36, 1), (LL_17, 2), (LL_39, 1), (LL_86, 1), (LL_18, 1), (LL_60, 1), (LL_10, 1)","(LW_5, 1), (LW_3, 2), (LW_2, 1), (LW_0, 2), (LW_7, 1), (LW_4, 2), (LW_9, 1), (LW_22, 1), (LW_1, 1)",13,"(IS_2, 3), (IS_1, 2), (IS_6, 1), (IS_3, 1), (IS_8, 1), (IS_21, 1), (IS_13, 1), (IS_0, 1), (IT_0, 5), (IT_1, 6) ","(IN_0, 5), (IN_1, 6)",71,3,"(Circuit_1, 2), (default_nettype, 1)","(timescale, 1), (1ns, 1), (100ps, 1), (default_nettype, 1), (none, 1), (A, 6), (B, 6), (C, 6), (F1, 3), (F2, 4), (T1, 3), (T2, 3), (T3, 3), (w1, 3), (w2, 3), (w3, 3), (w4, 1), (w5, 3), (G1, 1), (G6, 1), (G7, 1), (G9, 1), (G4, 1), (G5, 1), (or, 1), (G3, 1), (G8, 1), (G2, 1)","(module, 1), (input, 1), (output, 1), (wire, 1), (and, 1), (not, 1), (or, 1), (endmodule, 1)",Prog_18
Doc_239,"(LL_28, 1), (LL_52, 1), (LL_19, 1), (LL_29, 1), (LL_142, 1), (LL_10, 1), (LL_1, 1)","(LW_5, 2), (LW_9, 1), (LW_4, 1), (LW_24, 1), (LW_1, 1), (LW_0, 1)",7,"(IS_2, 1), (IS_8, 1), (IS_4, 1), (IS_3, 1), (IS_43, 1), (IS_0, 1) ","(IN_0, 3), (IN_1, 5)",63,11,"(Circuit_2, 2), (Out_1, 3), (Out_2, 3), (Out_3, 3)","(Out_1, 3), (Out_2, 3), (Out_3, 3), (A, 5), (B, 7), (C, 9), (D, 7), ","(module, 1), (input, 1), (output, 1), (assign, 1), (endmodule, 1)",Prog_18
Doc_240,"(LL_28, 1), (LL_52, 1), (LL_19, 1), (LL_29, 1), (LL_45, 1), (LL_66, 1), (LL_47, 1), (LL_10, 1), (LL_1, 1)","(LW_5, 2), (LW_9, 1), (LW_4, 1), (LW_7, 1), (LW_11, 1), (LW_8, 1), (LW_1, 1), (LW_0, 1)",9,"(IS_2, 1), (IS_8, 1), (IS_4, 1), (IS_3, 1), (IS_11, 1), (IS_19, 1), (IS_13, 1), (IS_0, 1) ","(IN_0, 3), (IN_1, 5)",65,11,"(Circuit_2, 2), (Out_1, 3), (Out_2, 3), (Out_3, 3)","(Out_1, 3), (Out_2, 3), (Out_3, 3), (A, 5), (B, 7), (C, 9), (D, 7), ","(module, 1), (input, 1), (output, 1), (assign, 1), (endmodule, 1)",Prog_18
